100000 500
992660503 996525810 2688
-639117103 392325879 5152
-253069708 587729150 197
267768879 528032027 8228
-3206178 989819896 4032
347760582 917317110 1657
99627668 673677417 8455
546892694 922289047 259
-198532831 186104932 220
-378649525 352559550 331
-396139764 659520069 75
-139372477 862346993 4274
106776073 241921763 1087
-262444955 900888343 1769
278276019 692297469 3674
931527718 939613157 5387
-162252821 634191385 8650
-47983800 624780095 1104
-681209536 349777110 335
503845709 630255069 226
-72843609 -64875425 8613
-704027091 -154405310 1171
-703447963 639256673 3238
-519851908 376144451 778
-764323131 532441609 5884
983568110 984965858 6664
-31183502 224708693 711
-566788016 98615295 6060
588132140 711567203 9790
-551736280 -329839293 7704
586375190 945881564 3878
300758957 926229512 2436
-201500155 254096158 2058
-259534081 320207976 8560
-708789811 -451683533 1785
17392341 335456385 9340
-152020833 886991447 5549
-171343650 424452985 6991
707599437 759700449 8287
-454109610 636023232 3472
187607997 492625835 5071
259173977 942415616 2572
-318951112 -38833163 1201
-212126442 892341047 5796
-965072525 -752853604 6137
523897656 784714198 3427
432669960 869350813 8987
-99040242 867970937 7547
298693528 551358240 2247
-876065215 461051430 5993
707281948 853636825 2196
906961085 915172787 9087
768053901 831822160 7019
-642406351 236078646 2794
-36257036 661882449 7711
-333076061 560856847 5072
564647650 665072549 6382
618516130 970160525 6081
-170169435 376062769 788
123303008 730907895 4436
867065370 907211097 4141
-78915329 695862275 3526
679578444 833806410 1668
194317599 335583563 634
-111890315 485439100 8470
-827313671 453692831 2255
891259196 907872354 7841
-677155309 -270209186 7025
580995401 785084409 9581
-258475084 323107211 69
348233584 526100303 7117
460894400 780134609 4726
200785169 967876213 3032
48519170 633687451 2002
734079975 868812391 4292
-61637489 917382195 2635
-355008618 651504351 5594
542984154 896011063 211
-689255963 470159981 3466
607274613 607694127 1316
464715102 599657224 776
850938601 934243629 2281
-999328569 209794543 3681
-765139801 665616813 2915
504178836 512756879 8225
-753245707 -493989170 3615
977632836 998347142 7745
-300374489 886749366 7223
947038810 962941154 2965
334377228 472426317 5599
242931932 555877238 6992
-610689212 216742375 8255
-802218376 -468139833 6446
-604331899 380197682 3966
-211355251 796955630 3592
464551597 567792121 6998
749764756 996728068 4739
-477896201 147686437 3663
-25714954 330529017 5408
-920246654 284182898 6765
-653241664 780255574 8990
-500468479 736937586 894
-649922922 661965628 1942
353382875 379245354 5835
-320014202 132504288 1389
-812716696 -42757293 6044
34156928 359382203 8363
-135975345 56329214 8864
-701549396 -692403281 8050
-427828581 67663593 2068
679744157 864675982 875
-183284543 256482398 8536
408053434 544919729 3992
545609103 962974281 8452
-372180207 915296362 9543
847309313 927108819 3842
414114118 664369322 1188
-235215309 -200921190 2938
443604766 813634168 7688
-77730719 981225178 1416
-106129038 726809766 4209
-187983305 893546944 4848
-214790472 -60146786 2941
584066933 684005522 7748
-491141097 28079918 5408
-291671203 -24741432 8241
-887566897 -764739042 884
-113376728 350776340 4947
573736905 840183701 1173
-544447931 806247412 6201
-955640381 -138126852 1278
160656127 728375582 5852
622192642 636712512 9575
-718127196 -258730685 4419
530112255 868760807 2723
997787540 999104344 2996
993770021 995023429 2443
101959406 145846780 9124
474507174 879523989 3879
-58860011 753784159 3912
487222518 948332856 4380
551983380 832533720 4454
-204116471 204958951 6754
272521461 600467452 1572
-278871014 -240975190 5277
-935248596 -149528410 1176
-307937104 798047988 5261
-19596286 323151888 1624
-700336476 274713166 3386
-859662195 865064497 3415
883212893 933998292 8464
563392268 608913931 2952
429432774 454199602 9791
-116096282 844225502 3879
-11344999 352525502 7217
-410122577 -85512792 1343
557372324 998944438 8867
539751199 996290157 7647
773749567 944464321 4195
-268942050 253766840 8779
253930145 670218617 3345
-914991842 -177820617 772
-526389756 -366979127 4485
-63649859 379883006 1274
-47442863 885589983 9936
604681068 818389971 110
241444934 932639529 131
-195185623 937831705 4070
606113628 716421949 4080
872953876 946429585 3847
335323551 597881153 250
916033326 959680319 2882
782481192 869260232 2646
-756789499 313139174 5846
-577263307 -420250647 8812
-949319965 -538866468 1827
984387190 995832245 3295
502532691 790970727 7688
-747733471 85568028 1341
396185177 438282142 1618
945760069 993208110 5598
277298724 757595235 8818
138421219 979582456 6848
-966871885 -173700098 6057
-763642421 441986193 6825
85619622 776477304 9266
33027645 580888706 8548
28775406 680918462 7936
480995724 766613346 2021
440776544 946823743 8356
947786964 961274298 6159
288653529 729256296 9132
-777866477 -28398169 8833
-155901378 -98422212 542
-858158724 799172777 7965
759692240 831643955 1220
331648883 953963147 6882
-724985180 -207941178 490
-679801458 716093640 675
266909632 897022380 1489
488176686 842800807 933
-520125268 157903169 5174
-390803508 160580084 9384
-469079239 144782678 9082
806647569 821433627 2748
702439774 779805973 1869
434254308 492790639 3213
632041698 931742097 2338
810945015 938417674 1883
967444715 993406745 7115
-362109885 794663564 8903
120345901 203476492 775
43113316 135876247 4603
941083637 948516812 9252
-222133853 -175809636 4429
532650668 618922234 1454
251070965 775626196 2111
-116179480 -41900035 6969
787486997 975447583 7527
455464070 769721913 9815
-920917644 916210342 2819
200153377 631981161 7603
378726594 695769596 3902
-541807530 275862830 7531
833527401 910288851 1690
146475639 923656762 6262
-10514694 496280801 8114
-64945529 277739071 3297
-891524097 291808915 4018
-656294343 -482285070 3562
-847731344 -228796346 2511
-566896948 805901694 1366
-960519885 68385370 9680
990977240 997572686 3779
236183474 547365726 141
166795909 532584881 6706
354353372 806312499 1978
644787434 935808553 30
-606210019 -252107685 1217
-602257685 -582531263 2352
783997319 852065574 2441
-157216135 474767531 7305
81680239 444894631 6982
67435652 183836471 9699
454362397 533182460 8703
-758999345 -438390869 1429
614968130 803160844 2832
-419260213 -58243075 9584
-35989829 740455238 628
750585868 768173956 1235
-932444402 194424981 331
430406228 588280223 54
-894898460 -693350930 9356
-988586706 498820876 6512
167983105 486380832 7442
957491109 982539665 2739
-270024854 711877853 8864
662571486 692455635 6834
-545094392 742735603 6694
903162396 986363156 9423
169124015 718805118 8563
-302278062 863585105 3332
621524863 640916462 3373
-426530789 786588103 9868
705695481 773399954 9499
255540555 796254548 807
635588274 676450254 3452
-900463704 -599476511 6848
-415102337 -268303410 2983
320601254 814440025 121
-94552321 458767968 9284
-83461092 652763798 9423
115456586 115510255 7382
-180536582 958338592 13
-816337836 -203593778 8767
-592925097 725185557 3773
-80311713 904608429 763
-418389280 920275011 4492
892547096 996626104 4184
276304979 686968920 6116
3337956 49182669 4051
-630439062 202410252 8302
67632472 239964284 8995
724669360 865977438 1397
22184747 789690973 3679
-44252188 458555142 2234
687892974 934835184 1594
-444015332 -5155100 1685
23106099 59808056 7746
-320550296 493240518 7342
-583479515 -498916293 2336
-124707184 616032994 5128
-889344691 297368354 7412
-566164288 35602744 4018
-618011995 137288056 7754
-252349878 115725393 5236
-904101282 440575032 36
-922473772 910962191 3975
-379536413 680289547 9929
817231953 914236877 9603
37295115 134833160 7639
428254580 939938482 3941
-636613513 126599238 2168
905632441 967795424 9838
602194103 752474304 1848
552186739 887206880 7997
639356951 717318346 4691
299390423 440491104 8640
555217791 887701103 8549
780084897 822404463 9263
998282395 999048566 5278
-801691885 814001568 541
-462693634 33155522 1334
-347038290 -316660755 2782
-465403366 -373029327 7408
63990864 998504670 8144
-582939016 -248825957 6560
-700673439 137297696 617
779380050 866879491 8926
226651694 857417355 8739
-401756137 871592094 8197
-398067600 82397798 5298
517436957 843611658 7780
36803115 590396212 8659
744459164 867393137 4590
493350152 694709677 5572
-120891319 855229117 1077
321842218 770963677 6043
-945043214 398722245 2181
410444753 900209056 9148
-924522040 315913840 2801
448553297 966353559 9455
-301763520 640592314 1198
-89345035 711317208 8478
727162726 948309828 879
-681417248 -449492970 9192
998884006 999323444 6355
223771640 446808157 5322
-813958862 -450632238 5547
873853786 919283346 3658
287766514 698143973 318
-505906587 -121762166 7499
69814860 85002013 5412
248475275 738191975 3132
988793906 996332284 1049
441776323 972100920 6996
-156015897 205060745 1396
-945443470 -268557025 3116
-701643576 265659994 4428
744677006 965674032 6459
-831164026 -664376822 690
-533552446 89814822 7191
12938194 266766404 9616
650438811 986397686 3185
-76970753 849055454 3945
429489955 459260228 247
-389170811 -364052354 121
-934260111 752902838 619
-628357206 -542506412 1724
-596017669 -236050386 1973
115246429 496954217 3183
-140240699 385612986 2504
-432194193 -163122427 4545
-609817549 -92684535 8707
-360803088 807046162 3330
614774951 615871720 44
-343790730 487244313 1042
-990446618 969388992 4506
-738787739 456521454 7869
467565585 482962505 7487
-519374221 200146002 6908
-359660811 299254931 4864
-583361793 180939253 2874
-872763113 -146742789 5612
180558536 400676744 196
-161933043 672537114 4138
891231565 983111206 4355
681940238 876072439 1752
-201162519 749761496 2827
505308611 534770788 291
-989064331 836068624 6066
793280461 812332586 4823
957731952 968809599 5855
464262400 601817021 9924
921446939 955248185 586
756736161 980013072 7925
-118126744 794989200 5669
-565845414 430604230 9948
420005501 638488512 2300
777454203 949737636 4567
610936540 912810710 5838
404833603 824571157 8401
336164646 386009482 3991
544417145 684487061 505
849707504 907956063 8395
-165520364 528458255 911
-286847437 555386359 6928
448769337 662025416 5471
236024661 484936340 8901
-748552149 100163626 7324
660004199 919080658 246
814662054 894108981 3179
546068237 866617256 1150
677516110 735538341 4496
740108849 744825634 9197
-350518115 -311971291 1044
643737687 759590333 408
996210756 997470483 4932
-795737562 -101872811 6133
-132662228 7284619 7988
-878119708 -296190087 3608
208446947 252105722 9790
-584448131 816612759 5161
289985581 673175814 6029
504922518 900332498 5808
106823702 435407780 7947
771465786 988616239 4000
-968977994 637099922 318
-358478225 -138249836 8254
943094117 972715662 5710
-860482033 253628201 3135
-635121630 657238610 7238
-753127279 -223883441 6955
982858556 988794830 3949
358116642 790130328 7926
948682580 950203295 9408
506329559 673310095 9678
124906232 170358892 8770
-795068482 -124643772 1041
-20482661 307125951 516
-200638687 -25781118 1371
516884985 927521669 1943
516143631 842028010 1249
-68760974 555202592 8397
-498885366 926189782 8857
15813701 30742153 9751
-402023265 514164354 216
513105730 972683919 4768
-126953677 209465550 2406
274984504 581838724 6797
732468898 965936706 5301
324781452 350177385 121
-36937477 198922452 8457
-914973255 446072060 5369
-41261246 166122503 1778
213943258 666777762 6800
-203120780 253580780 7128
-554319623 -484208626 4649
383241278 759833418 7912
979631561 982334533 7014
371395624 855603805 9284
802886308 816811581 3363
565248744 702798319 3552
512538076 663799871 7134
-526822966 229612694 1070
-618071861 460829182 6588
657812850 680072204 5248
-592581306 784767564 7590
853283280 912313267 1885
965241730 978145712 6028
-307682098 647905901 6833
63131340 344971512 1948
768541317 962244636 1117
410244226 770703975 8424
499193830 910324549 5192
697393109 892241702 8916
952003303 968018814 7786
639020792 701082076 8928
586049107 675121827 7141
688881789 892397319 1455
955104602 979275703 7577
-345783122 240884232 8629
775862025 834097222 5693
921476823 925720889 539
69243971 951228848 4454
-218419569 779196507 5607
321276856 548491104 5224
-267683891 398389087 4053
314520310 556772268 9390
-627542081 939074458 8263
-286927066 651950100 6154
-223752269 525392642 5725
811681300 991610428 7685
-808448157 -22395099 9375
491785246 954605173 5530
833495433 840420857 3727
-487059298 817288911 8830
-827699344 188011435 8995
145671382 414272567 5154
941093801 985740987 3286
-603175687 -349084818 852
-412433612 -7489300 3722
437195395 926479430 4757
-70816182 478607915 3880
-165665745 991978125 628
-276346883 -16880784 2911
-193005739 523814009 8105
128456921 532272280 2224
-108529429 974693906 6907
-268771370 134642133 6639
376665320 882361545 1645
29962965 881338529 4103
-349620882 461681329 1722
-225823402 151481640 8332
732885084 822381276 6853
174686517 621453054 5000
-397272000 184603363 5299
-754548508 80438956 5500
-162835185 -31996290 1922
-178721266 284893960 7347
-43048597 -20694458 4395
-861149357 301597951 2654
-366054729 213075458 3242
20791921 29245727 4583
-429103412 851710643 2013
-977310818 710575176 3042
577260315 586301377 4149
285008343 473698613 6401
-272163905 328982447 2750
654595796 970475341 2507
-129709056 711072288 2773
792572302 806509369 5207
290720133 937716760 1991
-889155436 295867640 653
-172668432 882231078 2508
-968267562 -235108691 759
-308688123 141077386 5489
175308065 908526566 3219
327990476 464334751 9116
906724276 932925845 4174
532823460 869046735 8262
-303786574 868304638 7574
-708846583 510430199 9685
-125540537 233736228 7350
684281259 709884506 9915
-807891474 -202087353 1778
-702319576 -442466303 27
-21994369 734053129 4041
724117528 850044584 9755
690318686 955478292 8185
-507526324 553575604 1125
859064660 941262222 1225
531685393 788494680 4948
218578643 392508774 1341
792196555 812968679 6668
284782426 372333998 3711
-412959221 913148547 5412
-680381227 23127884 2892
-531259680 562727401 8420
379969119 889677046 3514
-756102029 388625670 9019
866096472 977634699 4952
390811353 904665664 418
-844888050 678822571 5936
-672190501 -313917334 7940
400399835 540776361 8212
875116772 921553902 8431
-538964565 470960507 8937
376532174 848993424 9835
403227834 463516709 2734
-35040612 215738407 3301
-401518697 -293347529 795
-790936051 138052420 5103
934534207 941251387 8029
829691529 942957460 3576
380262700 649692899 9568
-178004173 878684409 1434
183220016 597985438 3991
331717960 563714912 9965
-240853910 662130990 2079
-959097644 -936632402 380
-84532491 833188935 8771
-978733229 -29481424 247
313333523 697235663 8569
136540611 484625205 9666
253530913 958026614 5734
-498650303 -143702063 2934
-888567068 -712174611 9557
421664734 499041181 9031
-348304412 307751846 1866
119154854 594468085 6997
-946325132 101287763 2829
-263863534 25637892 4317
164156909 740634488 1803
929884360 932305957 1623
-701242188 673324612 4929
513369353 554702958 8480
-582500753 -465878047 6023
-107595855 855543338 4609
986997831 998332403 1309
190993959 963994418 6391
-587178539 534873081 2533
427278052 568940717 1442
-407530059 711355277 7352
405704266 899500247 1725
730278564 930009023 259
-264927676 9419967 8512
-240460289 202491230 3789
-698286936 873447402 1001
-876496288 596562178 41
-21283713 339049198 8726
748027340 964455683 6473
-94461105 512322593 4053
780265330 919871073 2348
-89255628 321868903 1631
-86490574 982224011 5334
-715065902 -114387584 3936
260828762 661479995 1581
-109749629 236023284 191
-787842622 953025777 685
-745507021 103108439 1256
80669699 95081573 3090
-284475696 -66569103 5727
960254595 987486339 1935
444120805 518741270 9684
746459561 841171854 1587
46124195 917364795 624
717058364 931487870 2853
-593835449 878815945 9083
-863940140 464458817 2984
-102660314 328222732 3064
410874261 472215162 2595
-556604219 -184845287 8702
343451475 991573276 4589
-285092852 600920767 3641
106590207 863971848 7140
801897817 876886797 8250
-606622215 104170055 9335
-494283673 697084271 5935
141382709 312101558 3370
-58633075 78193586 8842
199465354 596370909 9035
907044030 934773026 8887
-541240865 758448427 4473
399744374 659577294 8693
329670546 561791853 8529
457852683 662322614 2621
555901549 996410169 5171
-680848725 668283634 9108
588183226 937424926 1574
-254709817 -76427141 6543
-681682305 -424864926 6395
-138212324 334728784 6502
126633668 269097083 6643
868292826 917900685 840
-114680875 -103533056 3711
-966763517 126081597 9929
154699244 695557038 7010
-628695946 238074770 1803
526987251 970908195 5076
-665714812 351589325 7194
251685630 315673014 7555
661570237 773270850 3086
790109740 842982999 6310
930352233 968087469 7075
505679017 834011471 6670
-387864933 91579071 5804
646719946 704180613 8046
458936376 656468282 5683
858583076 914930027 6245
572147985 912841488 5488
-785275257 808472342 8664
944395245 959378976 7829
293345377 870257551 2228
-125159818 438324059 4206
704549154 896773522 3293
389406279 480482098 245
607663995 879463055 8388
522071375 601150849 3963
-197272548 -39108294 1216
-95578060 914899735 4754
447688762 855988228 9624
913420801 924417130 1222
196085535 408959649 5076
596907164 963141109 5844
846485980 893892987 2301
773192744 860571538 9080
-658926827 -23522961 5375
263595998 570792721 9820
673818278 903197823 2311
631883036 816082576 3854
587735366 879479587 7442
-195724323 184195996 4793
14349433 697142712 5602
-351815473 814504273 8792
347895383 435803626 3194
237784644 658510915 4984
910856004 918999303 1254
-151361 938628343 30
-761147649 -250957269 6451
23198355 763860367 9292
448800494 456833135 3131
835600438 911845010 5976
834245402 942604655 8906
647682963 692213225 1243
981984501 995009753 315
-239356462 -190784278 987
-503330440 146046787 4095
350479366 628405364 6256
-895875258 -763806130 7282
-293507892 602768842 7539
479779747 675730797 1256
848246577 878102271 1366
-96674447 318356573 729
-403476393 595880204 6773
-383573629 -198055384 2062
797063399 984052298 8391
-940778787 71654125 7092
-254036709 987405403 9033
-375303617 -235964572 6710
-652620436 870295017 1555
443342627 487497818 9569
-898282699 491447987 795
-79254769 271989133 6008
-355336643 929194415 3663
-33378788 810649565 3079
-969548430 -271313215 9362
-265037871 152889420 4685
-65930477 599330065 2112
-340155448 612763410 2054
-684598796 525898404 9608
-340209335 255610431 7922
-977211455 -489514831 555
-458240774 563310681 6823
313685143 977688861 3580
-326611047 106200055 9741
481808756 484819135 1785
810761571 893679793 5367
642949083 958577448 7655
850797990 894967924 5025
-754348782 -360402941 3532
793151986 909799274 2067
726289417 880201444 744
-155212256 254514611 3572
-984929881 75418737 5556
-861750646 445696860 9918
-430696708 627900741 398
634235276 637230090 2374
611280737 656496475 659
405711597 756497692 658
232311730 908606154 8756
275502105 990620356 6923
-829957110 -295642019 8168
-937957352 -448625635 7259
-798135312 -563200767 9504
-966383282 839069345 8852
543384628 689203985 7510
-622887816 928978712 3234
483377744 784450159 31
-402130479 -221638454 8524
-426021101 -378831362 4129
99397366 611381448 6741
552233616 907399061 457
-43615463 880402252 2778
811399072 966136797 8852
152098525 935786476 7184
430180848 624393013 2499
188722528 898492915 6374
-175035386 345731103 8927
115805895 681662999 4251
987066610 991142678 2584
-676766482 -544974493 8898
-284049531 580263199 7964
25038691 989500326 1795
-239128827 997325677 7789
-988820965 803497931 1073
41288549 723249732 8761
-515777382 48839387 7412
-472059079 93831755 4258
-568008384 -242899407 1105
995747872 997878946 6808
731327860 945466771 5838
636425837 834958489 7238
-173367086 661927245 9029
364574118 822434009 1016
-535073533 53681174 5513
-939681105 -454687273 1564
241793605 653558394 7598
402500565 917921747 7965
-232837827 347282725 7008
921968471 966529650 2332
-441203876 -323296807 9502
241980456 493886855 9894
310798017 969264440 2643
-117882945 586602441 6210
134637972 753500952 5503
-326636976 982713782 8947
-835410529 437745922 6186
-272925131 578679956 4447
-953921281 42507945 5688
331646284 375840534 3589
401229318 720115806 7916
-773249231 609113058 1799
966320421 984973407 7861
-256739644 525265501 4908
531139758 601404750 29
502366458 613513845 7597
-825852332 331984318 4485
-201812878 228082839 9162
864367287 867692793 7967
-394030407 528188088 2616
631165656 984573032 7830
668120963 998066608 9187
788778187 890199196 2099
862945812 977711711 4552
771781467 999553917 971
186249331 730737681 3153
245688777 465465401 7939
-246418536 802622449 8776
63494221 657602757 9399
504659522 808651294 3949
-947955271 -494786282 8756
-324609169 -143595218 4908
498254966 574285608 1204
364722768 887577721 8507
699970083 969083729 9744
-158528539 -79056526 9795
-419288350 -202266735 881
-193455833 308428827 737
390944023 762418726 1543
-318824509 -121727196 2008
41500969 807707842 1962
582873257 843789417 8771
781187465 781234189 1345
543780777 675101950 6036
864439470 999878619 5196
47293348 345231029 3189
-229016125 143112131 6287
587046687 929413897 3361
-517793847 -424344778 2199
338124690 894229780 3731
141348787 223828473 1492
260370685 958046665 5458
185489147 758297076 1978
990872489 991824572 8987
-640994992 -286144511 1524
-885426515 -32070047 694
-124067429 788468775 3683
632046569 955807370 2205
-283234837 456776143 1842
533544126 639051318 408
-220490119 974313708 7977
-215734323 -200824515 1646
-188138711 458210756 7811
-638467698 402502797 9115
-222701234 14548689 2968
350259116 834491936 6549
63338926 836654394 5079
499875163 640249545 4144
418058895 922132324 6865
-458048210 -73372552 8203
-609837684 684803772 6055
836781255 916582180 8308
573552974 650925278 2862
392831626 695084418 1176
152092381 324515134 8722
232938617 719120478 6386
120853022 609497162 7674
347461035 913108449 1448
-644557152 -53003747 5129
-441553436 -381642022 1659
199158612 584685431 4195
-928707780 -195899609 4377
-198287134 -109924904 1114
829008151 907444057 2984
982240042 988884779 8549
-692322759 6838109 5132
-146136878 393343980 9540
449536856 911747273 4844
-231693492 443136068 1811
573129474 962621655 770
-505727693 703895993 2940
527129774 668393589 4626
-922003631 438117568 7730
700314175 974785293 2091
502437421 554086819 1642
253774230 478369846 3709
965691878 999786286 7516
-958139874 297362146 1413
843887023 845281658 1153
60467450 467359429 4149
858429369 905181910 2159
-404056982 825761621 3451
-804854816 940484324 1550
-911028174 -873750255 4911
-184382711 -98482361 2518
-592848289 -410612065 8906
-297330512 300761183 6706
142834052 228603413 8608
-85528502 713946808 9646
33551022 873262050 4291
-344849344 -109617879 1858
459889715 634901485 1806
-717021671 203442073 7433
-133428067 636533716 5976
805671569 921174718 6040
483452197 946448240 7323
-430769968 864509764 2426
-200416942 855802327 8701
285223921 828629225 2961
275103778 729910106 1777
752148815 967939434 2170
-755055714 108732733 3802
156882200 705124540 1221
-93748443 202503054 8214
-957066178 -910811379 8859
-219945459 -219619437 8180
149633961 976893157 5489
-120476720 230811590 6734
530280206 548006588 4754
373552614 979550169 1826
439727265 887664499 198
-425562443 -302037966 774
-26770457 908346558 4509
987544910 992023474 9841
-384492159 919690173 1600
53429725 517722512 3131
-790844842 486036349 9205
722814387 961584221 6137
356574340 818861243 4545
-35718726 948235642 3715
600596777 631919774 5441
879921195 980437892 798
689855827 867639960 9811
56885377 143478649 6495
-516285621 850257168 9631
-353388770 -95435880 8252
916654879 980985817 849
-261104549 314286666 8770
-357340264 178596900 7462
978600504 983091370 3965
-556941795 997724043 7309
483615485 571803096 5099
-414139125 -163249900 3472
472723981 644304799 1482
29732940 584015956 5947
-550410101 -74183902 5372
-655064102 363572447 348
-886008944 149794258 1125
-727083716 313329371 9666
-912316574 -495112948 3350
132440122 311096807 6136
-36150423 197712306 9168
920500473 932499297 9484
-258751922 740085880 4129
558486717 919926600 9910
-359717876 654752155 662
915709105 975588658 8751
540771463 610514168 5587
-479750687 -428465699 9004
819627852 868294407 9841
-17185715 558497015 2520
29313384 158258606 5448
-543613863 -83406074 9838
-329501173 803151587 1010
-524802563 -517881183 2497
-112756514 783520932 1779
16027678 481451205 3119
-391137635 -33569215 4224
-678816727 704144045 7638
-354121106 914630140 4462
-646394869 628861062 3510
392421115 824071840 6851
450775020 792431767 9187
135088436 535275550 964
485898085 829513817 9636
-753758946 61850988 1673
-773496632 101866413 1376
240055704 778268434 1212
921160655 937822861 8411
860836493 899074440 2254
-788502533 434275443 3157
-630155477 653314384 3374
-528160484 -448566424 3615
-218213442 720815169 1923
-534774029 -132714508 6107
734614191 936029024 3504
107261972 472567283 8517
-756167687 136993683 3306
-676457195 -664949069 5124
-598142898 325725229 9777
809094008 959038384 3554
369305378 747475979 7324
593465020 806070195 1136
477513620 808405840 2997
825297242 985145984 7404
-373711279 -22964242 5131
327173250 618242494 3178
-331357372 -134470703 871
35290402 887608896 3189
-348189688 698715717 4565
577106711 961625457 9456
-520955138 -215628889 3451
-150975779 507410347 9423
-378962466 527858657 7053
670812571 817620588 4486
468141474 639612093 882
629706981 651501714 4494
-649387529 906992433 8011
741068763 894838332 6838
336752196 653012580 4509
604994150 677578565 6427
-741491505 463270030 4791
-825535356 312017214 7188
-528456707 -301680344 825
-50022355 269110092 5602
-851277337 716014100 353
-563105524 -210817737 1036
309394058 963008254 9130
-623312772 -250509109 627
2313503 95920564 3458
-498727076 992384720 6413
330398838 902822321 3065
-724636721 120105468 8179
239168836 857404356 1850
-228002343 725775201 8326
-695503486 -553267727 4295
607304446 988189052 709
526474036 662870529 6096
-19811613 955239257 3936
-78113602 965361819 1569
513294266 517527521 7614
-729886658 44950062 7081
433218857 654398750 1502
435393983 554258860 5902
-199252775 75025544 6673
998047160 999559623 7581
-16033154 925055820 5124
-301968230 598648302 209
-405618579 174218599 5218
971757935 980323760 3041
-624496427 -318179551 6475
-561822625 795861218 694
803430081 987297932 3463
-645159418 -624656174 5440
933747767 935315640 1851
-19089697 599761571 2709
-646718298 -417093480 2732
-930407729 547507620 5273
892289899 961362803 6393
389137397 394631882 2472
770591933 997727898 9869
-400660375 713968309 8320
-971655967 611260875 9779
48779391 215456618 4901
-621522798 333782042 9345
95351815 313451075 9943
544911482 655448090 4286
865855407 920597658 4477
216670625 951436913 1354
753137767 894348360 3524
-384139351 858100985 5075
69633502 918355642 72
-324825225 659140608 346
-858715470 -126989339 1139
289965697 354289109 6665
-263758989 939497848 2933
-711963119 54290757 6033
900070814 910398026 6269
993394466 997039979 8137
-921458961 -177583973 5836
-919766268 -801234553 734
357771596 965068196 8848
-227734819 132272140 4613
-623869642 158244233 5647
434568841 904074915 1009
-761465556 289118380 1710
-985314126 622936545 7552
645603447 711848192 7213
509763608 850266345 5901
-19672325 789107434 3913
205313461 433664888 4223
-447889989 -283283380 1206
73213183 530387759 9835
774256307 824425396 5330
-123212221 407748111 7069
-153783690 -34951385 7188
-666466816 -241420467 5415
343789720 736377262 8731
513743721 935507591 6796
-854118123 -738928497 3301
-307501213 -302876446 2118
-872312201 639779384 3686
785100901 813220559 6504
-127069484 268746859 3705
-369525664 172825393 3632
-140437970 739915358 2700
401929048 687102080 7485
-634136768 -387894681 2354
635994935 779995503 4626
382177154 756457655 7178
887862066 994139067 7762
-541842741 -438232296 7174
-432230189 990576372 2756
103711936 416830669 2992
-347184261 605895564 6999
303920952 776882513 6760
-551675680 469033428 4211
446996960 570809378 3220
150155275 753698918 4151
514784225 800344697 3408
-956361797 -493160551 1117
-4707131 765208668 6187
-567540243 838897695 7088
-195512182 880656731 1485
727231115 868638882 2644
721106239 904588782 4698
-397661059 349899108 4771
653430074 843346982 4954
715009154 737795481 9272
491083927 957273219 5189
-805291889 -33702400 6074
649518210 871601623 2289
443302795 605273721 3641
-75422474 456331285 8598
-236312579 373460718 9695
799569196 848607169 7045
684048486 896333132 8003
-127205744 -119298954 6862
-433413577 -418787705 862
-565930405 383228204 1165
599608878 728824297 1802
801325597 833355123 9629
-756502928 129636286 3516
447897639 749482783 8181
77659750 241228946 8266
911021628 923534568 6184
476788953 920589749 2290
974772336 991482548 5345
294633622 840621547 6182
460351202 713222476 687
675490367 908119321 1777
-303124731 683067389 9923
790741115 924271614 2122
-413172584 401664471 2457
515102999 524850029 1289
-461871988 17228930 4408
-961817633 79235826 9851
236852317 614022388 2658
919659358 920490144 1070
466754275 892271678 7453
-303230604 464476171 9854
430911964 634703482 3667
548135670 935022798 7637
422516295 810684241 8297
75832424 310431905 1086
872107696 917955824 3140
-99079218 428844079 5252
50781144 986220084 8707
612915639 940250592 3866
-242806302 957680108 614
987873156 992589838 9656
-790605471 951661944 5680
819267509 906696569 9339
617517951 674605311 9366
745669753 899387881 1000
536646016 554026828 1844
40826947 692388093 3513
-739411290 576470758 2204
-930805950 -355730679 6322
-447343092 83978416 9739
285811412 360667731 11
259819855 763540078 2069
-19352453 421549904 3527
-433642307 814954698 5391
-24632243 70007397 830
-526897449 307170111 2005
147162225 305757845 8653
-46380526 234700981 3730
-508873690 -130173441 8578
-542724906 -386974095 9778
683012010 781266400 2916
-466233191 -54557292 8356
84486535 606689418 1118
960251998 991385947 6011
311888809 389046825 6452
-383299176 22880897 9963
-151714740 792530485 5169
-24268380 449048701 9447
637104852 676895087 8717
-185075987 476224181 3672
864119421 867630567 1002
-138964758 -102691757 2903
-37150272 336989204 28
-864165794 -446641772 7223
146824564 971859217 5893
-443370629 798634672 5416
-934603085 -700605963 8762
-211187431 477589384 3761
-392715927 606198086 3130
220717480 957950782 1756
-815471469 -711810026 2521
-976457112 377844110 4481
673799402 820319644 8756
34145378 178454077 2314
101131672 591775913 4773
355169419 762964402 2197
523500143 778564030 1149
-494401892 -432250942 216
-840661760 -652879213 1189
-741278098 -222874894 6100
-41103256 55734358 2454
-59931539 987482290 4110
-134662786 -77750727 8879
762071031 927338292 1945
706234552 953458155 3200
-634978861 -165382080 6355
256850696 542345745 2629
182193740 529737721 2203
-545166100 389161505 8503
361256486 877951635 7087
-263126783 50418061 2940
281766469 366425376 3067
