100000 50
200090 200481 64
382506 383496 18
269307 269432 76
437769 438016 36
77373 77484 88
434671 435318 89
429590 430128 35
253642 254459 62
84496 85332 19
502334 502831 40
465406 465888 88
115549 115927 12
15986 16071 91
257439 258091 95
441109 441462 68
185646 185697 83
472709 473376 60
294956 295673 7
404684 405013 78
253509 254399 28
423063 423808 94
433623 433876 49
260744 260921 68
156728 157210 94
485692 486351 78
26902 27306 21
74306 74932 12
95586 95764 71
17038 17950 13
347836 348319 80
478205 479005 61
499556 499919 79
255962 256052 99
63113 64079 10
254138 254404 97
152504 152845 86
157765 158481 68
148290 148689 40
222272 222849 73
304709 305556 52
349032 349207 58
207837 208458 84
180351 180947 26
412190 413098 70
234951 235743 82
186908 187392 12
204427 204734 100
266129 266364 8
131348 131866 89
90789 91062 78
118027 118162 92
113882 114101 79
252270 252460 41
351347 352070 7
154030 154834 26
209176 209184 34
89938 89984 30
408573 409185 90
229258 230150 71
496376 496515 44
72794 73071 64
174024 174433 74
294057 294383 81
152016 152550 72
446014 446741 98
162943 163410 74
392636 392872 24
485457 486067 53
366557 367162 3
467467 467857 70
497730 497776 33
270171 270953 5
14227 14536 71
280168 280198 2
281653 282256 22
270380 270406 33
234997 235563 24
375537 375890 41
205731 206605 39
366280 367188 85
82866 83680 42
17530 18362 72
179723 180610 90
152672 152913 21
409724 410550 93
471359 471612 12
480014 480802 73
191227 191745 87
11465 11693 51
78770 79039 80
308273 309205 50
453342 453809 40
414407 414412 13
406388 406563 74
153310 154178 15
62761 63397 25
483241 483973 33
24300 24809 95
368777 369016 49
35595 36210 34
142980 143933 8
257165 257958 48
195965 196661 7
306750 306948 27
304551 305100 100
208641 208724 32
309709 310198 72
10931 11104 27
412230 412798 29
188876 188936 81
427220 427347 71
359337 360017 14
283962 284829 89
307384 307841 74
72613 73432 29
196767 197567 90
470724 471327 24
378394 379261 35
97299 98095 59
72348 73231 9
12342 12837 59
430574 431057 84
331144 332026 79
90648 90951 38
346751 347714 47
490494 491280 44
342553 343316 51
367753 368267 76
421407 422368 34
487821 488293 12
424438 425257 51
389937 390109 15
98630 98841 25
291498 291764 14
357556 358391 39
419662 420413 91
488974 489163 3
82313 82679 48
191745 192242 50
356365 356593 72
268067 268982 41
144535 144971 69
67377 68263 18
280779 281443 9
335414 336298 41
418509 419086 90
133462 134301 39
295450 295758 10
330623 330734 87
413345 413451 8
36689 36980 54
438356 438727 57
426967 427913 69
334548 335098 77
433749 433837 23
209628 210475 90
427657 427745 57
171423 171744 51
406979 407907 65
422846 423761 78
99662 100598 30
432949 433683 29
389896 390247 84
305832 306492 29
282015 282909 17
73163 73991 56
156003 156256 74
289904 290672 39
160186 160586 10
493837 494476 62
301646 301845 18
117633 118093 26
177686 178643 76
264643 265384 63
368589 369199 5
436265 437201 23
317121 317947 3
340620 340913 87
236551 236964 58
17069 17761 63
106865 107679 2
315119 315549 63
185886 186177 87
343014 343278 77
80496 81368 1
458303 458592 31
379731 380028 10
384823 385685 45
476188 476681 20
302503 302771 36
242177 242849 6
453118 453148 31
426569 427139 1
445890 446701 30
143462 144215 68
495900 496553 29
124842 125240 20
338905 339734 73
404002 404073 44
313781 314237 86
69044 69729 64
437863 438753 79
352217 352623 12
300696 301177 98
282632 283186 6
416895 417786 26
421499 421747 51
215364 215825 8
198936 199863 11
46334 46721 30
85663 86226 7
491 520 17
435910 436711 24
155164 155631 36
312429 313299 99
422385 422876 16
377735 378230 15
306529 307330 15
180004 180128 83
247494 247953 50
145355 146313 68
203920 204364 7
408737 409151 88
482201 483001 62
465761 466269 63
204627 205472 88
219159 219659 61
387313 387811 9
294156 294611 50
456763 457648 14
419971 420277 83
128515 129440 59
330516 330743 97
101515 102286 39
282070 282897 71
240549 240934 70
57326 57897 99
492148 492964 19
465460 466054 18
295463 295713 42
335348 335967 56
356957 357430 50
44626 44841 52
345905 346885 60
120747 121006 27
391723 392530 10
390029 391024 100
44381 44989 31
412446 412967 57
89050 89422 92
6810 7661 5
111844 112302 3
273669 274045 22
363537 363849 58
476643 477162 80
282354 282487 91
185692 186610 85
151139 151604 75
363806 364741 38
383767 384361 85
34313 34653 66
332112 332345 17
288269 288815 82
314384 314713 16
424789 424794 84
318384 319083 33
485365 485876 2
110955 111138 60
246003 246369 49
164806 165568 89
422003 422204 11
154919 155567 5
143406 144008 42
27593 27791 41
464926 465879 73
264204 264977 71
222964 223259 29
31305 31980 68
94532 94629 85
107581 108080 70
260414 261043 96
406558 407377 6
446741 447588 4
343899 344053 29
360211 360956 54
415479 416192 78
228273 228504 60
158260 159028 18
70397 71044 56
432854 433153 60
357461 357791 25
148347 148866 8
87658 88137 81
47898 48583 6
418653 419036 20
92862 92889 85
80059 80442 9
499034 499186 14
305793 306271 26
19939 20660 18
248853 249024 26
300011 300101 71
220019 220547 99
134716 135655 29
196411 196909 62
213163 213742 41
163442 163936 67
204869 205479 70
61706 62378 42
287651 288374 49
63457 63923 53
402509 403339 55
448315 449096 18
219779 220199 62
247038 247798 44
328344 329245 52
53962 54944 83
11511 11776 35
34017 34468 47
143353 143708 42
92689 92925 51
279436 279685 12
487302 487870 80
204121 204471 48
82484 83356 36
98782 99429 88
344154 345140 48
6648 6806 80
424597 425259 73
266556 267188 72
365705 366701 82
277687 278235 64
214266 214605 1
88740 89278 90
26101 26410 11
221228 221783 29
23269 23817 3
352580 353346 67
389944 390157 34
432342 432897 72
303174 303825 66
249268 249355 23
353733 353888 8
251108 251516 21
390242 390737 26
9150 9154 30
429829 430648 91
323228 323815 52
427648 428387 61
217534 218299 28
258510 258649 95
6161 6468 44
464734 465263 25
393511 394439 43
174040 174565 64
203364 204188 76
319336 319888 96
79801 80727 81
501472 502391 90
413958 414892 34
396373 396607 26
30860 31413 57
89503 90459 28
98649 98897 52
447479 448428 6
252560 252699 23
103449 103844 65
134780 134828 26
496131 496755 51
411290 411901 2
63685 64104 63
297433 297842 15
78652 79436 25
397506 397912 53
37118 37920 33
125656 126335 29
153073 153982 51
230185 230322 22
50616 51290 86
177092 177325 10
182316 183078 86
109447 109929 91
458922 459239 95
473665 473688 35
30876 31685 2
421496 421732 55
103081 103244 7
419625 419833 65
487321 487322 41
321316 322288 28
461296 461670 63
302923 303653 68
428391 428581 43
309094 309841 87
293634 293663 88
66498 66573 89
211056 211644 28
486190 486552 47
231249 231253 54
208997 209825 96
252133 252973 36
284630 284713 27
100207 100475 86
439778 440395 74
349476 350211 43
470719 471456 72
28823 28825 45
383179 383654 91
223477 223773 44
77529 78290 51
459858 460330 68
354905 355557 34
319659 319749 31
142273 142667 72
500493 500556 66
248573 248838 8
186233 186705 75
408979 409732 69
55276 55920 65
494014 494413 93
152742 153533 76
27420 28032 96
191356 191737 92
139838 140417 7
237961 238137 74
285201 286116 64
480926 481394 39
61878 62400 83
428292 429038 89
314992 315026 25
82456 83275 62
148006 148944 41
67592 68131 99
215069 216030 37
271616 272235 22
140246 140734 3
45694 46006 73
409183 409425 49
308529 308542 72
250599 250947 48
425346 425866 95
61823 62727 38
396357 396421 37
192017 192593 48
253990 254873 29
242942 243737 31
478592 478964 55
363333 364073 24
78300 79161 32
127401 128374 88
261157 261349 33
327510 328261 2
173541 174504 3
144741 144782 2
186127 186788 80
350409 351199 63
241832 241994 78
427608 428581 55
193593 194505 93
306103 306495 80
413835 414800 33
495345 495742 19
233805 233908 33
256359 257358 20
481952 482649 65
365855 366555 62
196445 196670 25
487084 487499 9
297471 297957 85
141087 141476 61
210184 210820 5
130710 130723 65
122593 123000 91
246970 247137 31
452308 452833 86
176795 177329 71
290220 290507 11
443929 444424 17
41211 41745 42
206481 206879 12
167703 168468 42
3508 4349 79
47373 47916 17
206881 207798 84
13563 14123 51
403128 403541 59
16388 16858 31
328336 328432 55
6031 6959 24
89679 90031 13
231998 232320 9
417054 417803 41
500152 501071 58
216506 217059 84
424517 424575 73
357858 358486 18
285636 286221 1
352257 353063 30
334482 334679 75
347176 347288 30
11094 11846 92
10226 10951 29
88801 89366 60
171077 171368 41
174988 175407 79
142740 142818 6
73826 74754 38
179654 180548 43
161087 161118 6
260865 261442 47
61762 62083 55
239191 239226 25
4463 5436 1
32084 32542 43
45001 45268 29
48314 49105 11
220005 220019 69
298724 298893 76
219488 219612 41
350501 351407 61
390923 391202 3
62401 62474 90
485788 485871 93
209273 209352 24
364667 364920 64
283326 284301 84
456505 457323 63
22677 23388 16
16844 17530 38
385556 386183 86
8068 8577 32
482327 482736 36
393039 393277 52
355577 356501 21
474503 474938 35
124231 124621 84
471097 471434 62
216952 217850 1
49241 50145 53
292770 293143 77
503578 504463 90
95124 95978 25
223141 223938 11
390723 391494 58
44421 45095 84
453459 453912 18
37526 37966 94
132066 132700 61
177469 178392 87
393001 393308 100
212566 213452 58
245798 246619 54
103 736 7
278363 278494 32
208867 209234 78
404387 405162 70
390098 390358 73
244766 245032 10
293332 293487 59
16344 16644 17
297797 298296 100
386698 386874 28
314128 314482 81
324394 324701 44
51797 52557 26
164082 164436 62
369183 369534 69
467886 468362 24
25566 25780 37
245671 246539 17
192135 192578 93
107696 108334 66
32506 32807 91
221718 222036 77
395811 396153 5
236691 237271 68
126309 126600 93
8447 9031 90
213318 213333 41
52481 52524 27
16722 16935 14
267093 267871 57
35548 36062 49
184142 184645 18
464933 465654 94
248497 248601 86
404724 404968 65
87461 87629 71
36431 37417 17
70546 70745 39
446190 446563 84
96693 96872 8
334077 334719 48
305748 306444 41
317819 318684 1
31207 31495 75
62865 63833 59
107369 107517 76
187631 188336 71
133778 134134 80
178670 179448 56
337579 337747 82
468630 468919 7
378292 378319 70
65761 66144 38
365717 366417 63
152149 153016 16
143508 144398 30
190060 190272 88
368267 368854 73
130489 130520 26
311179 311758 36
64988 65470 18
82028 82870 52
265892 266011 11
436916 437885 27
100763 101173 46
84428 85213 71
155138 156031 43
45471 45673 12
365937 366330 5
98931 99023 80
321954 322144 48
287694 288381 67
152503 153311 13
5609 6130 56
329169 329686 11
106840 106893 37
471638 471850 19
254771 255662 1
317882 318463 7
496186 496499 75
326343 327015 82
380344 381327 1
468888 469045 5
324797 324974 54
394634 394656 7
123982 124801 14
333311 333596 50
124876 125631 90
5455 5533 13
91513 91549 42
101067 101506 73
130207 130663 56
340341 340399 40
309940 310193 3
321914 322392 22
106320 106521 49
166517 167014 46
342653 343625 14
430767 431540 11
97916 98591 83
421172 421521 49
11136 11834 21
207417 208185 61
122661 123183 2
262024 262992 52
167111 167681 30
419004 419315 34
466634 466720 51
252717 253308 81
125377 125473 76
488651 489073 23
134450 134456 58
321497 322394 32
103488 104464 60
3821 4573 32
498001 498905 32
104621 105506 11
121413 121629 76
279270 279754 77
405013 405088 1
466476 466891 72
463173 463379 20
287041 287126 57
128390 128616 47
375652 375965 6
214635 214736 63
478767 479681 31
270706 271244 44
493133 493304 61
438522 438882 29
340395 340414 16
447411 447779 77
416952 417815 56
168097 168460 46
200144 201137 21
370106 370744 47
208185 208953 67
483570 483850 46
151641 152263 17
113590 113884 14
454576 455257 69
93021 93972 43
423852 424643 43
209183 209745 49
102455 103162 91
253187 254171 6
428973 429132 16
22676 22851 60
279939 280531 44
279973 280190 47
106262 107024 30
217734 218302 42
220347 220765 95
328730 328840 97
95850 96198 93
365316 365876 95
52852 53788 71
444189 444694 43
149574 149620 87
33233 34054 94
461357 461688 34
96572 96668 86
97987 98782 37
71760 71864 53
399927 400749 2
383063 383772 26
62575 62679 16
123909 124647 4
360433 360461 25
462236 462417 36
316040 316171 9
184736 185541 31
58978 59813 35
390995 391306 21
11761 12360 17
456773 457516 89
201889 202618 43
279869 280761 93
188392 188783 80
107016 107106 35
138597 138935 8
336242 337132 34
381101 381620 49
313911 314857 13
275320 276213 53
464239 464807 95
362584 363086 70
415911 416681 92
211593 211942 27
345418 345638 41
381216 381314 95
194501 194608 31
26640 27553 92
71231 71927 62
125412 126231 11
133767 134675 76
260160 261037 19
468805 469262 13
283564 284418 78
19624 19717 22
310760 310965 49
343672 343928 35
44620 44873 26
418875 419741 84
351932 352245 75
27906 28717 6
228385 229107 90
137440 138061 12
18456 18962 63
455627 455939 9
465087 465170 77
352846 353039 92
302701 303435 9
182258 182784 51
40112 41024 24
173552 173848 69
230751 230939 22
264165 264363 91
258283 259035 74
331131 332062 28
9458 9588 77
372675 373172 61
31164 32137 13
446644 447059 87
216793 217275 18
77777 77855 46
10725 10761 10
405866 406558 28
25913 26729 10
468040 469016 91
390334 390916 7
332183 332368 25
257933 258894 94
21866 22162 87
195009 195943 28
459758 460201 62
426335 427268 47
108765 108898 68
156047 156890 13
14618 14628 91
349040 349476 82
323989 324340 15
384294 384436 59
71326 71657 42
495924 496323 32
275087 275823 47
109101 109315 66
295576 296279 26
449020 449799 72
454624 454894 25
381918 382554 37
265967 266780 59
354038 354825 15
227725 228000 87
338167 338342 26
119807 120537 62
286189 286326 22
340465 340664 41
48400 48504 60
276407 276525 61
229999 230378 29
408431 409196 67
291038 291345 38
309754 310050 26
178203 178240 57
417082 418056 61
143479 143731 27
75323 75564 33
280665 281387 82
455491 456158 93
130214 131213 26
1402 2027 54
116778 117692 54
234875 234945 63
23676 24220 52
79968 80444 100
419641 420066 46
37512 37976 24
60016 60027 83
168919 169322 3
446053 446656 67
2884 3043 78
384068 384323 81
393976 394246 91
204139 204367 81
87962 88137 21
67118 67286 84
102382 102883 12
78447 79110 31
429192 429611 48
441762 441921 11
466557 467367 91
432355 432600 16
179381 180370 7
94631 94653 19
307173 307408 50
24690 25121 55
218716 219708 94
346495 346708 99
120089 120137 28
270327 270671 2
39771 39924 33
270464 271353 71
140296 140522 29
478027 478117 99
188792 189217 65
246817 246859 23
106176 106670 39
286282 286618 32
477527 478397 70
435626 436469 35
269194 269370 68
387451 388385 24
221533 222154 67
386873 387866 49
103236 103497 58
262529 262902 90
319652 320220 90
28622 28648 71
219708 220218 56
92060 92972 77
394132 395041 16
249456 250012 44
354866 355755 95
7512 8280 4
205382 205797 46
416325 416363 60
73221 73523 60
253277 253602 83
412683 413610 45
300890 301873 70
409042 409449 36
183610 184376 38
227105 227602 73
489604 489660 75
218502 219184 1
429143 429493 29
353106 353666 47
228013 228125 52
219441 219608 82
378751 379231 45
40081 40103 62
351384 351948 36
493209 493838 76
261470 262420 24
209825 210538 34
358124 359092 81
39372 39426 14
190354 191014 42
250104 250479 10
43265 43591 27
408682 409150 15
433527 434120 94
377128 377395 63
443793 444778 81
477329 478204 90
70887 71657 86
514362 514657 15
531 768 44
57019 57501 30
372772 373749 12
210588 210622 6
61080 61649 84
382916 383178 82
21581 22420 56
201644 201695 27
372654 372896 84
103726 104318 44
434962 435144 91
343015 343243 27
361074 361742 36
117580 118462 61
97711 98708 32
332999 333589 89
13288 13834 22
246223 247174 40
10530 11055 66
406861 407347 77
296323 296444 19
397964 398273 99
5427 5703 22
264650 265097 70
220156 220405 61
3408 3826 42
410251 410320 95
231661 231800 17
54044 54543 98
116441 117061 19
65915 66832 86
425273 426228 51
460275 461255 79
347954 348455 80
14757 15311 47
32284 32299 61
175560 176043 47
194163 194884 9
327020 327180 92
192343 192644 87
366373 366620 9
492785 492850 50
423129 424019 61
125158 125623 17
43050 43365 73
173895 174049 78
175486 175509 55
203207 203479 72
409685 409728 76
365925 366656 33
282952 283367 100
156992 157946 82
117228 118167 51
94140 94908 74
457422 458172 27
323709 324040 45
378636 379191 37
94755 94962 4
413528 414083 63
375545 376343 82
80557 81309 87
347920 348415 58
470462 470764 24
415636 416000 29
34547 34914 97
308256 308945 43
464467 464474 79
96020 96278 71
471299 471927 17
316734 317080 55
184709 185301 68
403253 403681 12
116606 116821 53
403407 404196 96
309655 310411 8
419657 420410 16
175162 175360 96
28907 29147 70
412212 412330 98
215017 215308 91
168829 169522 50
58040 58789 27
254060 254854 35
334839 335430 26
442546 442979 65
292152 292749 94
313179 313717 47
167435 167454 52
485898 486218 71
241703 241833 9
43521 44215 69
97729 98614 30
71163 71682 27
300163 300384 57
492152 492665 14
473300 474187 31
106670 106952 43
388072 388731 96
285161 285362 29
386831 387773 98
62912 63020 95
61928 62724 90
411112 411167 26
350056 350886 33
437077 437924 53
310043 310957 55
505723 505838 100
90608 91011 63
149443 149893 96
84506 84592 47
378035 378877 94
408683 409265 79
23439 23994 27
63317 64077 87
391318 391462 93
1632 2520 55
273664 273819 81
475202 476108 29
431979 432572 28
261043 261717 2
374627 375092 46
219815 220610 50
163598 163694 2
236575 237497 38
473147 473551 89
347028 347547 58
461442 462333 34
278015 278399 48
87066 87600 7
33149 33395 78
178707 179572 5
13231 13875 31
208387 209195 53
25150 25660 61
306725 307682 95
376065 376460 26
91399 92048 51
62164 62715 46
23717 24480 22
315699 315842 22
49706 50294 61
261261 261293 15
184522 184684 70
340505 340875 46
247802 248148 36
105509 106133 88
381140 381475 100
395336 395785 7
200516 200813 69
170564 171260 59
480381 481102 42
84490 84506 20
173980 174552 59
212277 212916 68
237993 238792 55
290650 290795 64
401062 401889 76
464815 465325 61
57370 58180 77
364141 364532 59
458644 459637 93
194170 194918 60
387565 388449 90
32958 33317 69
20604 21042 89
68804 69574 47
410028 410752 24
104991 105275 57
90750 91731 71
349195 350138 42
33008 33918 71
202540 203064 69
190628 191418 87
462647 463038 67
38516 38717 56
219623 220314 26
262340 262358 8
146752 147232 91
421472 422157 96
465888 466476 47
258015 258173 69
14069 14405 52
314636 314785 97
336038 336845 86
344360 344963 30
419086 420080 64
336501 336511 12
322526 323087 61
346835 347445 29
274875 275678 37
469969 470402 36
14841 14986 68
327980 328001 11
436150 436951 83
200915 201002 73
78355 78957 42
34468 34737 98
145318 145781 55
153933 154785 21
306599 306946 55
219353 219986 86
51936 52412 74
204474 205292 89
61035 61886 16
22747 23523 1
92382 92884 10
35585 36130 15
399315 399727 16
106137 106278 65
294390 294800 46
41536 42238 7
72943 73869 2
152712 152715 73
124552 124835 90
227142 227764 51
55736 56031 61
148950 149942 88
252931 253897 49
35951 36164 86
160717 161649 93
230676 231159 64
3238 3991 93
125996 126878 69
219862 220092 44
446003 446993 75
133318 133574 59
373434 373464 55
102800 103272 56
26305 26715 18
469227 469599 3
382845 383612 93
3436 3799 70
416748 417725 84
143664 143848 91
246841 247493 24
416673 416803 47
342659 343093 77
412460 413362 35
430925 431251 40
422818 422850 8
498136 498820 63
337099 337475 20
336393 337119 4
165196 165736 2
65313 65770 28
56826 57616 90
501124 501601 52
110440 110850 76
59048 59299 64
184781 185601 67
33144 33341 65
7295 7538 69
140107 140638 57
422353 422499 13
51284 51337 92
279329 279742 3
20592 20787 42
454687 455620 21
327280 328142 48
436453 437013 19
27970 28866 13
140229 140846 22
411758 412092 78
99198 99648 16
466102 466677 39
51368 51417 82
101690 102256 100
157312 157804 88
271114 271616 19
325787 326286 35
354592 355211 3
281986 282379 28
172132 172783 13
461991 462349 66
319016 319234 19
365107 365533 16
197390 197781 62
439053 440027 50
147812 147955 22
439364 439397 51
478123 478875 96
245557 245827 24
429963 430127 45
57747 57839 41
490295 490565 70
455771 456495 2
359507 359823 94
334103 334807 63
426668 427235 6
377089 377773 6
474458 475036 14
380966 381050 18
367979 368790 77
267632 268277 69
184702 185012 60
265596 265795 57
394341 394668 61
458541 459307 24
199522 200115 62
73615 73877 95
175178 175319 42
277934 278881 28
337146 337610 72
161258 161318 49
60315 60429 40
253262 253329 39
381517 381784 82
88744 88920 91
433347 433735 14
53266 54063 47
255358 255599 55
319478 319943 71
385224 385731 70
110702 111646 18
326463 327320 14
265933 266440 59
441060 441976 32
280652 281164 14
308578 309131 46
191792 192248 70
473626 474071 29
219915 219922 76
130280 130532 49
390065 390415 48
304979 305547 56
359260 359949 1
56477 56821 3
351999 352226 2
22051 22459 75
288691 289214 32
436206 436952 30
463908 464306 21
286850 287805 66
92605 93521 49
3540 4536 42
471414 472067 66
420206 420867 57
69558 69863 56
217452 217858 71
329788 330727 97
192275 193196 89
14445 14593 38
488160 488740 27
391841 392483 14
211325 211687 45
248910 249823 73
52377 52521 28
143523 143762 9
95890 96674 73
1895 2088 47
442688 443018 20
349317 350267 10
221386 221768 49
136784 136898 67
227141 227442 69
328001 328204 59
391757 392137 61
414687 415187 92
98496 99024 9
465890 466004 47
158593 158895 78
485644 485955 80
317715 317892 95
250848 251816 55
179333 180015 40
462526 462563 87
378414 378436 50
270947 271372 50
52969 52993 50
414083 414909 93
262993 263119 92
397178 397752 68
37274 37933 50
416257 416902 23
270539 271083 82
395265 395336 61
247639 248454 86
207159 207244 100
424390 424893 79
200993 201707 88
66334 66867 57
182299 183128 31
374844 375005 68
33128 34124 2
319761 320374 55
318236 318374 100
13749 14264 66
382166 382798 8
479849 480333 58
456106 456726 4
89847 90810 33
199010 199400 4
27056 27325 82
276827 276949 89
89234 90089 88
73791 73981 96
305936 306344 47
155965 156161 93
351260 351623 66
267182 267665 12
225795 226170 85
20616 21410 13
93475 94182 48
20223 21128 45
347145 347745 64
45119 45974 35
359364 359934 40
152345 152835 53
426286 426523 1
378166 378827 51
436272 436976 92
119260 119993 8
307682 308641 97
162583 162592 70
260188 260532 58
208504 208907 49
287693 288478 56
251867 252160 74
137723 137918 77
310329 310701 55
136563 137016 79
72574 73061 33
148453 148547 63
452246 452985 14
193103 193186 9
281367 282081 69
437234 437536 73
304423 304920 4
289450 289570 53
11634 12382 74
272155 272615 26
380104 380449 34
432781 433671 26
155740 156287 61
179435 180317 63
113650 113928 59
292342 292776 53
195984 196419 18
140553 141314 4
130674 131080 53
178747 179146 22
198243 199047 85
412589 412698 76
47192 47657 83
258774 259335 36
424969 425643 11
147953 148132 50
348193 348638 100
486925 487087 56
390012 390075 11
201285 201405 3
115263 115498 53
276435 276568 45
162299 162342 64
14206 14953 28
266537 267416 21
264182 264893 22
275106 276030 29
69692 70315 83
17639 17867 64
308605 308931 44
156652 157477 17
62682 63001 89
506313 506746 4
360870 361658 83
258731 259267 22
79649 79767 55
476237 476994 6
461375 461830 33
492194 492369 57
249786 249963 88
409511 410334 27
298734 298885 24
199298 199463 17
485630 485813 67
173445 173518 4
436029 436943 85
114530 114678 67
451507 451604 19
1811 2654 5
402015 402421 26
253982 254388 93
173647 174124 1
309603 310132 8
298479 298724 27
295214 295608 17
39726 39916 52
100411 100789 16
140162 140238 34
298397 298959 16
124873 125329 96
416103 416942 42
216466 216508 88
421224 422189 30
295575 296324 25
287922 288056 5
362957 363801 47
127968 128449 12
156784 156980 78
260352 260467 1
102169 102173 87
113861 114041 71
338902 339738 22
457633 458163 79
340532 340921 6
412344 413087 60
195150 195511 49
390287 391187 85
8181 8671 96
180773 181430 95
307265 307268 39
442412 442687 98
307305 307895 39
274977 275005 4
416261 416592 75
460904 461203 39
55371 55929 96
458960 459238 40
377411 378353 52
427600 428006 55
226702 227002 32
43597 43981 22
321711 322505 16
39160 39294 12
349685 350262 76
220803 221034 62
123341 123645 78
230257 230817 61
4243 4617 45
393710 394527 32
296368 297061 21
190902 191254 79
171515 171752 62
323787 323876 30
74854 75635 77
271161 271842 55
427458 427560 25
169299 169510 33
210464 210993 19
358409 359184 72
225992 226388 70
22420 22837 54
418399 418999 46
462973 463055 35
242097 242300 68
130807 131063 45
104229 104756 38
58484 59056 66
45667 46594 84
466677 467034 27
205158 205455 5
467997 468722 18
455212 455535 13
357429 357856 64
286502 286947 75
332274 333145 19
345638 345760 24
154195 154979 3
173604 174123 40
480497 481285 69
236791 237777 9
470989 471864 28
91413 92130 51
432809 433805 15
165739 166537 18
68295 68673 41
251105 252001 7
147592 148288 12
255478 255675 57
244010 244780 83
296987 297655 10
300529 300684 75
247239 248086 32
486161 486405 15
412952 413413 96
184273 185164 75
5108 5857 35
122869 123542 13
467786 468448 45
93626 94021 77
23089 23285 95
192631 193518 10
350172 350973 67
499197 499861 29
406525 407176 55
32118 32373 43
67523 68016 48
190187 191066 57
350084 350718 83
244412 244766 59
425029 425797 19
264637 265243 9
283704 284419 36
368178 368599 55
48496 48933 95
315152 315848 89
43382 43452 2
480296 481105 5
294385 295382 82
79773 79876 75
353279 353470 76
218791 219577 24
478204 478611 22
296733 297704 35
137858 137954 76
15452 16425 93
251424 252351 69
870 1388 59
478949 479497 86
284867 284969 70
50525 50876 47
146348 146684 83
423952 424173 98
308357 308718 83
102943 103646 88
224867 225640 58
368296 368367 25
36646 37386 37
130518 130842 4
341122 341310 23
9415 9551 14
117642 117780 51
212930 213681 74
185905 185937 3
471741 471750 100
189795 190506 85
148203 148853 98
254697 254838 38
450209 450804 4
379928 380272 20
483662 483964 75
73066 73292 21
205842 206249 25
435318 436049 43
372884 373822 77
327290 328068 8
150844 151437 20
22498 23011 3
32292 32293 90
348400 348533 22
437365 437721 34
360585 360786 11
194580 195134 39
177637 177849 1
178832 179114 77
151881 152492 70
335234 335267 93
270356 271114 37
107106 107496 74
257206 257985 62
204060 204463 13
223359 223837 78
231803 232607 86
412239 412505 25
470660 471568 53
475068 475452 42
290693 291628 59
292176 292460 13
37827 37973 21
393288 394076 70
406865 407670 15
310996 311818 12
41934 42143 3
343527 343588 60
14023 14547 25
373151 373579 14
123511 123525 57
264258 264342 46
110533 111489 35
58892 58959 91
193795 194410 31
124784 125434 77
142623 142841 47
447036 447766 28
418982 419778 12
177918 178348 46
230209 231080 2
70423 70582 12
413619 413735 44
16622 17349 40
364550 364980 53
26260 26560 47
115759 116734 48
312415 313351 84
92131 92823 14
281046 281762 67
130157 130579 76
134439 135363 62
225620 225892 7
26516 26586 17
65346 65444 19
507180 507311 57
372524 372572 67
369820 369893 40
342170 342218 70
5652 5710 33
413731 414141 8
275341 275419 69
343976 344355 7
258064 258641 32
210014 210108 55
155533 156062 94
250436 251307 99
501555 502049 97
410008 410235 22
50213 50804 95
461668 461971 53
266585 267272 10
2073 2679 93
373399 373740 46
229087 229792 69
476373 477298 39
11413 12169 67
383868 384153 62
154133 154190 52
222275 222452 100
416202 416261 24
115864 116471 13
244584 245419 80
272497 272606 57
366262 366689 51
395454 396036 87
439466 439676 23
206552 207057 6
265902 266761 56
101662 101980 75
369928 370706 9
417268 417456 8
45602 46369 27
429573 430392 15
18902 19324 61
298487 298847 57
420888 421643 1
174796 174866 86
216639 216821 18
3400 3445 36
55772 56383 100
317471 318151 83
350940 351140 27
54578 54644 97
2523 3231 100
184161 184380 33
6973 7599 32
248037 248728 79
34337 34798 14
265618 266227 97
69654 70627 59
465899 466287 55
215552 216173 71
151506 152177 51
103016 103583 43
152417 152818 57
79539 80344 71
104357 104588 10
398198 398681 94
315450 316300 62
30192 30868 16
358860 359419 99
15695 15965 37
88645 89083 67
238408 238833 5
140213 140435 55
326188 326608 20
437068 437952 47
290550 291298 34
365408 366199 40
110782 111043 56
165145 165274 94
441328 441825 56
428612 428973 30
330042 330153 48
386154 386989 46
2008 2506 78
280322 281081 2
133676 133831 67
455153 455609 26
108060 108573 8
513599 514338 60
833 1053 68
126024 126171 36
304391 304777 80
426560 427408 88
376867 377538 40
94636 94869 12
361812 362540 67
279139 279381 25
67012 67791 81
477471 477793 7
465183 466009 49
50145 50687 72
92296 92297 50
363485 364378 82
306221 306673 43
417656 418331 32
137771 138694 33
452836 453809 48
261753 262631 45
41336 42044 80
93174 93641 18
336642 337050 20
22282 22729 53
428572 428852 50
308529 309452 9
437762 438098 71
305738 306199 12
166980 167907 50
82982 83921 85
19959 20934 76
354983 355646 42
89076 89871 55
294335 295151 22
113275 113827 28
32433 32536 89
132677 133111 99
185687 186003 42
86513 87099 2
132262 133130 60
173656 174305 15
334015 334202 21
305294 305827 62
314273 314929 67
427517 428134 17
224623 225266 56
462447 462721 83
276783 277123 71
330942 331104 26
497903 498812 43
37103 37286 29
473307 473311 63
108187 108576 9
204322 204627 35
244505 244700 36
126939 127176 46
243112 243602 47
285706 286189 81
483549 484424 38
211117 211155 81
169635 170522 73
460739 461501 25
100643 100719 34
